region;date;cases;deaths;nCFR;nCFR_LQ;nCFR_UQ;cCFR;cCFR_LQ;cCFR_UQ;letalidad_caso_cruda;letalidad_caso_aj_retraso
Los Ríos;2020-04-24;   174;   3;0,028571429;3,479057e-03;0,099428930;0,056818498;0,0069967636;0,19157141;2.86% (0.348% - 9.94%);5.68% (0.7% - 19.2%)
Los Ríos;2020-04-25;   177;   3;0,027397260;3,335329e-03;0,095489164;0,052131983;0,0064387167;0,17749059;2.74% (0.334% - 9.55%);5.21% (0.644% - 17.7%)
Los Ríos;2020-04-26;   178;   3;0,027027027;3,290023e-03;0,094244339;0,048192137;0,0058198248;0,16164196;2.7% (0.329% - 9.42%);4.82% (0.582% - 16.2%)
Los Ríos;2020-04-27;   180;   3;0,026315789;3,203005e-03;0,091849523;0,044867931;0,0054284887;0,15149290;2.63% (0.32% - 9.18%);4.49% (0.543% - 15.1%)
Los Ríos;2020-04-28;   180;   4;0,039473684;8,215592e-03;0,111053319;0,063078865;0,0130792444;0,17195993;3.95% (0.822% - 11.1%);6.31% (1.31% - 17.2%)
Los Ríos;2020-04-29;   182;   4;0,038461538;8,003028e-03;0,108311650;0,059490778;0,0125485878;0,16548195;3.85% (0.8% - 10.8%);5.95% (1.25% - 16.5%)
Los Ríos;2020-04-30;   189;   4;0,035294118;7,338487e-03;0,099696371;0,056437630;0,0118287189;0,15662946;3.53% (0.734% - 9.97%);5.64% (1.18% - 15.7%)
Los Ríos;2020-05-01;   189;   4;0,035294118;7,338487e-03;0,099696371;0,053794047;0,0111869708;0,14867445;3.53% (0.734% - 9.97%);5.38% (1.12% - 14.9%)
Los Ríos;2020-05-02;   196;   4;0,032608696;6,775850e-03;0,092349882;0,051425148;0,0107964781;0,14380463;3.26% (0.678% - 9.23%);5.14% (1.08% - 14.4%)
Los Ríos;2020-05-03;   198;   4;0,031914894;6,630604e-03;0,090445536;0,049252415;0,0102593152;0,13706922;3.19% (0.663% - 9.04%);4.93% (1.03% - 13.7%)
Los Ríos;2020-05-04;   199;   4;0,031578947;6,560292e-03;0,089522498;0,047212958;0,0097730750;0,13093574;3.16% (0.656% - 8.95%);4.72% (0.977% - 13.1%)
Los Ríos;2020-05-05;   199;   4;0,031578947;6,560292e-03;0,089522498;0,045291734;0,0094737386;0,12714251;3.16% (0.656% - 8.95%);4.53% (0.947% - 12.7%)
Los Ríos;2020-05-06;   200;   4;0,031250000;6,491455e-03;0,088618100;0,043512407;0,0090576074;0,12184715;3.12% (0.649% - 8.86%);4.35% (0.906% - 12.2%)
Los Ríos;2020-05-07;   202;   4;0,030612245;6,358026e-03;0,086863009;0,041901836;0,0086764973;0,11697482;3.06% (0.636% - 8.69%);4.19% (0.868% - 11.7%)
Los Ríos;2020-05-08;   203;   4;0,030303030;6,293347e-03;0,086011264;0,040463719;0,0084397564;0,11393726;3.03% (0.629% - 8.6%);4.05% (0.844% - 11.4%)
Los Ríos;2020-05-09;   206;   5;0,039215686;1,078665e-02;0,097370962;0,052241664;0,0143335141;0,12769860;3.92% (1.08% - 9.74%);5.22% (1.43% - 12.8%)
Los Ríos;2020-05-10;   206;   5;0,039215686;1,078665e-02;0,097370962;0,050707381;0,0139661179;0,12459480;3.92% (1.08% - 9.74%);5.07% (1.4% - 12.5%)
Los Ríos;2020-05-11;   208;   5;0,038461538;1,057727e-02;0,095555075;0,049315971;0,0136170871;0,12163814;3.85% (1.06% - 9.56%);4.93% (1.36% - 12.2%)
Los Ríos;2020-05-12;   211;   5;0,037383178;1,027800e-02;0,092954711;0,048049549;0,0132850781;0,11881842;3.74% (1.03% - 9.3%);4.8% (1.33% - 11.9%)
Los Ríos;2020-05-13;   212;   6;0,046296296;1,520092e-02;0,104738095;0,058608774;0,0193735589;0,13195803;4.63% (1.52% - 10.5%);5.86% (1.94% - 13.2%)
Los Ríos;2020-05-14;   214;   6;0,045454545;1,492147e-02;0,102892134;0,057254908;0,0189218902;0,12904246;4.55% (1.49% - 10.3%);5.73% (1.89% - 12.9%)
Los Ríos;2020-05-15;   219;   6;0,043478261;1,426583e-02;0,098549724;0,055983309;0,0184908047;0,12625280;4.35% (1.43% - 9.85%);5.6% (1.85% - 12.6%)
Los Ríos;2020-05-16;   219;   6;0,043478261;1,426583e-02;0,098549724;0,054773252;0,0180789265;0,12358108;4.35% (1.43% - 9.85%);5.48% (1.81% - 12.4%)
Los Ríos;2020-05-17;   220;   6;0,043103448;1,414156e-02;0,097724831;0,053599574;0,0176849998;0,12101998;4.31% (1.41% - 9.77%);5.36% (1.77% - 12.1%)
Los Ríos;2020-05-18;   224;   6;0,041666667;1,366538e-02;0,094558800;0,052465643;0,0173078758;0,11856279;4.17% (1.37% - 9.46%);5.25% (1.73% - 11.9%)
Los Ríos;2020-05-19;   229;   6;0,040000000;1,311344e-02;0,090878370;0,051379071;0,0169465019;0,11620330;4% (1.31% - 9.09%);5.14% (1.69% - 11.6%)
Los Ríos;2020-05-20;   247;   6;0,034965035;1,144878e-02;0,079708668;0,050321585;0,0165999113;0,11393582;3.5% (1.14% - 7.97%);5.03% (1.66% - 11.4%)
Los Ríos;2020-05-21;   258;   6;0,032467532;1,062458e-02;0,074139541;0,049227528;0,0161058188;0,11069566;3.25% (1.06% - 7.41%);4.92% (1.61% - 11.1%)
Los Ríos;2020-05-22;   262;   6;0,031645570;1,035354e-02;0,072302508;0,047984887;0,0157924482;0,10863596;3.16% (1.04% - 7.23%);4.8% (1.58% - 10.9%)
Los Ríos;2020-05-23;   274;   6;0,029411765;9,617498e-03;0,067299692;0,046544803;0,0153446105;0,10568612;2.94% (0.962% - 6.73%);4.65% (1.53% - 10.6%)
Los Ríos;2020-05-24;   290;   6;0,026881720;8,784813e-03;0,061615019;0,044942559;0,0147855677;0,10199333;2.69% (0.878% - 6.16%);4.49% (1.48% - 10.2%)
Los Ríos;2020-05-25;   297;   6;0,025906736;8,464200e-03;0,059419134;0,043211469;0,0141415566;0,09772483;2.59% (0.846% - 5.94%);4.32% (1.41% - 9.77%)
Los Ríos;2020-05-26;   304;   6;0,025000000;8,166166e-03;0,057374351;0,041376634;0,0135513100;0,09379907;2.5% (0.817% - 5.74%);4.14% (1.36% - 9.38%)
Los Ríos;2020-05-27;   309;   6;0,024390244;7,965820e-03;0,055997872;0,039497697;0,0129049551;0,08948515;2.44% (0.797% - 5.6%);3.95% (1.29% - 8.95%)
Los Ríos;2020-05-28;   318;   6;0,023364486;7,628922e-03;0,053679731;0,037648031;0,0123174550;0,08555041;2.34% (0.763% - 5.37%);3.76% (1.23% - 8.56%)
Los Ríos;2020-05-29;   330;   6;0,022123894;7,221688e-03;0,050871769;0,035883095;0,0117811206;0,08194698;2.21% (0.722% - 5.09%);3.59% (1.18% - 8.19%)
Los Ríos;2020-05-30;   345;   6;0,020746888;6,769961e-03;0,047749520;0,034220197;0,0112115784;0,07810854;2.07% (0.677% - 4.77%);3.42% (1.12% - 7.81%)
Los Ríos;2020-05-31;   356;   6;0,019841270;6,473037e-03;0,045692931;0,032645552;0,0106945668;0,07461347;1.98% (0.647% - 4.57%);3.26% (1.07% - 7.46%)
Los Ríos;2020-06-01;   363;   7;0,023166023;8,547890e-03;0,049738120;0,037365834;0,0137970733;0,07934724;2.32% (0.855% - 4.97%);3.74% (1.38% - 7.93%)
Los Ríos;2020-06-02;   368;   7;0,022727273;8,385129e-03;0,048808782;0,035634389;0,0132173024;0,07611127;2.27% (0.839% - 4.88%);3.56% (1.32% - 7.61%)
Los Ríos;2020-06-03;   372;   8;0,026119403;1,056445e-02;0,053073118;0,039666517;0,0161378314;0,08022749;2.61% (1.06% - 5.31%);3.97% (1.61% - 8.02%)
Los Ríos;2020-06-04;   379;   8;0,025454545;1,029395e-02;0,051740535;0,037901412;0,0153458297;0,07640375;2.55% (1.03% - 5.17%);3.79% (1.53% - 7.64%)
Los Ríos;2020-06-05;   390;   8;0,024475524;9,895793e-03;0,049776529;0,036293603;0,0147043658;0,07329833;2.45% (0.99% - 4.98%);3.63% (1.47% - 7.33%)
Los Ríos;2020-06-06;   400;   8;0,023648649;9,559650e-03;0,048116123;0,034834266;0,0141143800;0,07043542;2.36% (0.956% - 4.81%);3.48% (1.41% - 7.04%)
Los Ríos;2020-06-07;   417;   8;0,022364217;9,037758e-03;0,045533988;0,033496919;0,0135699143;0,06778769;2.24% (0.904% - 4.55%);3.35% (1.36% - 6.78%)
Los Ríos;2020-06-08;   425;   8;0,021806854;8,811385e-03;0,044412389;0,032249958;0,0130658960;0,06533176;2.18% (0.881% - 4.44%);3.22% (1.31% - 6.53%)
Los Ríos;2020-06-09;   446;   8;0,020467836;8,267784e-03;0,041715094;0,031064781;0,0125979792;0,06304753;2.05% (0.827% - 4.17%);3.11% (1.26% - 6.3%)
Los Ríos;2020-06-10;   452;   8;0,020114943;8,124575e-03;0,041003584;0,029924684;0,0121100827;0,06066144;2.01% (0.812% - 4.1%);2.99% (1.21% - 6.07%)
Los Ríos;2020-06-11;   462;   8;0,019553073;7,896610e-03;0,039870174;0,028817781;0,0116585692;0,05844933;1.96% (0.79% - 3.99%);2.88% (1.17% - 5.84%)
Los Ríos;2020-06-12;   479;   9;0,021333333;9,254150e-03;0,041600939;0,031714262;0,0138033861;0,06159169;2.13% (0.925% - 4.16%);3.17% (1.38% - 6.16%)
Los Ríos;2020-06-13;   487;   9;0,020887728;9,059946e-03;0,040740854;0,030546682;0,0132729070;0,05927603;2.09% (0.906% - 4.07%);3.05% (1.33% - 5.93%)
Los Ríos;2020-06-14;   497;   9;0,020356234;8,828360e-03;0,039714495;0,029431475;0,0127816941;0,05712815;2.04% (0.883% - 3.97%);2.94% (1.28% - 5.71%)
Los Ríos;2020-06-15;   529;   9;0,018823529;8,160831e-03;0,036751708;0,028372103;0,0123255431;0,05513047;1.88% (0.816% - 3.68%);2.84% (1.23% - 5.51%)
Los Ríos;2020-06-16;   533;   9;0,018648019;8,084421e-03;0,036412153;0,027362409;0,0119008294;0,05326775;1.86% (0.808% - 3.64%);2.74% (1.19% - 5.33%)
Los Ríos;2020-06-17;   555;  10;0,019955654;9,164615e-03;0,037542971;0,029682506;0,0136702163;0,05563477;2% (0.916% - 3.75%);2.97% (1.37% - 5.56%)
Los Ríos;2020-06-18;   567;  10;0,019438445;8,926079e-03;0,036578484;0,028615708;0,0131461788;0,05354280;1.94% (0.893% - 3.66%);2.86% (1.31% - 5.35%)
Los Ríos;2020-06-19;   579;  10;0,018947368;8,699645e-03;0,035662309;0,027583293;0,0126999086;0,05175875;1.89% (0.87% - 3.57%);2.76% (1.27% - 5.18%)
Los Ríos;2020-06-20;   589;  10;0,018556701;8,519544e-03;0,034933169;0,026590994;0,0122463911;0,04994333;1.86% (0.852% - 3.49%);2.66% (1.22% - 4.99%)
Los Ríos;2020-06-21;   610;  10;0,017786561;8,164595e-03;0,033495024;0,025647474;0,0117902719;0,04811506;1.78% (0.816% - 3.35%);2.56% (1.18% - 4.81%)
Magallanes;2020-04-13;   415;   5;0,015444015;4,223591e-03;0,039068520;0,087791890;0,0242030708;0,20791732;1.54% (0.422% - 3.91%);8.78% (2.42% - 20.8%)
Magallanes;2020-04-14;   429;   6;0,018315018;5,972919e-03;0,042221229;0,082939011;0,0276133103;0,18385778;1.83% (0.597% - 4.22%);8.29% (2.76% - 18.4%)
Magallanes;2020-04-15;   444;   6;0,017361111;5,660532e-03;0,040047778;0,065207439;0,0214186684;0,14506666;1.74% (0.566% - 4%);6.52% (2.14% - 14.5%)
Magallanes;2020-04-16;   467;   6;0,016077170;5,240293e-03;0,037117934;0,053111907;0,0174944054;0,11977880;1.61% (0.524% - 3.71%);5.31% (1.75% - 12%)
Magallanes;2020-04-17;   501;   6;0,014492754;4,722063e-03;0,033495430;0,044561440;0,0146521149;0,10111007;1.45% (0.472% - 3.35%);4.46% (1.47% - 10.1%)
Magallanes;2020-04-18;   522;   6;0,013661202;4,450238e-03;0,031591131;0,038254709;0,0125072528;0,08682299;1.37% (0.445% - 3.16%);3.83% (1.25% - 8.68%)
Magallanes;2020-04-19;   553;   6;0,012594458;4,101691e-03;0,029145105;0,033398893;0,0109101865;0,07607232;1.26% (0.41% - 2.91%);3.34% (1.09% - 7.61%)
Magallanes;2020-04-20;   566;   6;0,012195122;3,971257e-03;0,028228529;0,029537394;0,0096748133;0,06769000;1.22% (0.397% - 2.82%);2.95% (0.967% - 6.77%)
Magallanes;2020-04-21;   593;   7;0,013729977;5,054883e-03;0,029643545;0,031676540;0,0117376246;0,06781400;1.37% (0.505% - 2.96%);3.17% (1.17% - 6.78%)
Magallanes;2020-04-22;   605;   7;0,013363029;4,919362e-03;0,028857540;0,028574718;0,0105559023;0,06114760;1.34% (0.492% - 2.89%);2.86% (1.06% - 6.11%)
Magallanes;2020-04-23;   615;   7;0,013071895;4,811857e-03;0,028233687;0,025996105;0,0095903688;0,05567434;1.31% (0.481% - 2.82%);2.6% (0.959% - 5.57%)
Magallanes;2020-04-24;   624;   8;0,014957265;6,034190e-03;0,030573749;0,027817494;0,0112395151;0,05639285;1.5% (0.603% - 3.06%);2.78% (1.12% - 5.64%)
Magallanes;2020-04-25;   655;   8;0,014028056;5,658114e-03;0,028688566;0,025720084;0,0104081634;0,05230336;1.4% (0.566% - 2.87%);2.57% (1.04% - 5.23%)
Magallanes;2020-04-26;   668;   9;0,015625000;6,769277e-03;0,030554415;0,027379480;0,0119008294;0,05326775;1.56% (0.677% - 3.06%);2.74% (1.19% - 5.33%)
Magallanes;2020-04-27;   671;  10;0,017475728;8,021369e-03;0,032914294;0,028862517;0,0132733850;0,05405091;1.75% (0.802% - 3.29%);2.89% (1.33% - 5.41%)
Magallanes;2020-04-28;   693;  10;0,016759777;7,691546e-03;0,031576057;0,027184233;0,0125069228;0,05098653;1.68% (0.769% - 3.16%);2.72% (1.25% - 5.1%)
Magallanes;2020-04-29;   714;  11;0,017921147;8,626499e-03;0,032710060;0,028585723;0,0137843643;0,05191494;1.79% (0.863% - 3.27%);2.86% (1.38% - 5.19%)
Magallanes;2020-04-30;   725;  11;0,017574692;8,459108e-03;0,032082393;0,027165058;0,0131062132;0,04940484;1.76% (0.846% - 3.21%);2.72% (1.31% - 4.94%)
Magallanes;2020-05-01;   726;  11;0,017543860;8,444212e-03;0,032026525;0,025900891;0,0124916611;0,04712625;1.75% (0.844% - 3.2%);2.59% (1.25% - 4.71%)
Magallanes;2020-05-02;   752;  11;0,016778523;8,074528e-03;0,030639285;0,024771438;0,0119321620;0,04504856;1.68% (0.807% - 3.06%);2.48% (1.19% - 4.5%)
Magallanes;2020-05-03;   777;  11;0,016103060;7,748355e-03;0,029414198;0,023763561;0,0114478998;0,04324777;1.61% (0.775% - 2.94%);2.38% (1.14% - 4.32%)
Magallanes;2020-05-04;   795;  11;0,015649452;7,529367e-03;0,028591098;0,022852322;0,0110014126;0,04158540;1.56% (0.753% - 2.86%);2.29% (1.1% - 4.16%)
Magallanes;2020-05-05;   809;  11;0,015313936;7,367416e-03;0,027982077;0,022011572;0,0106118782;0,04013348;1.53% (0.737% - 2.8%);2.2% (1.06% - 4.01%)
Magallanes;2020-05-06;   818;  11;0,015105740;7,266934e-03;0,027604078;0,021226595;0,0102271276;0,03869792;1.51% (0.727% - 2.76%);2.12% (1.02% - 3.87%)
Magallanes;2020-05-07;   836;  11;0,014705882;7,073974e-03;0,026877912;0,020493785;0,0098693008;0,03736151;1.47% (0.707% - 2.69%);2.05% (0.987% - 3.74%)
Magallanes;2020-05-08;   867;  11;0,014064698;6,764625e-03;0,025712968;0,019813252;0,0095356672;0,03611431;1.41% (0.676% - 2.57%);1.98% (0.954% - 3.61%)
Magallanes;2020-05-09;   881;  11;0,013793103;6,633616e-03;0,025219328;0,019178684;0,0092416298;0,03501423;1.38% (0.663% - 2.52%);1.92% (0.924% - 3.5%)
Magallanes;2020-05-10;   893;  13;0,016282225;8,440835e-03;0,028268898;0,022294900;0,0115770976;0,03863767;1.63% (0.844% - 2.83%);2.23% (1.16% - 3.86%)
Magallanes;2020-05-11;   901;  14;0,017449664;9,323095e-03;0,029654618;0,023413361;0,0125295730;0,03972171;1.74% (0.932% - 2.97%);2.34% (1.25% - 3.97%)
Magallanes;2020-05-12;   910;  14;0,017241379;9,211433e-03;0,029302830;0,022716927;0,0121555149;0,03855078;1.72% (0.921% - 2.93%);2.27% (1.22% - 3.86%)
Magallanes;2020-05-13;   921;  16;0,019607843;1,101487e-02;0,032134202;0,025463927;0,0143221167;0,04165630;1.96% (1.1% - 3.21%);2.55% (1.43% - 4.17%)
Magallanes;2020-05-14;   935;  16;0,019255456;1,081619e-02;0,031560330;0,024774347;0,0139415695;0,04056360;1.93% (1.08% - 3.16%);2.48% (1.39% - 4.06%)
Magallanes;2020-05-15;   937;  16;0,019206146;1,078839e-02;0,031480017;0,024140361;0,0135807220;0,03952675;1.92% (1.08% - 3.15%);2.41% (1.36% - 3.95%)
Magallanes;2020-05-16;   952;  16;0,018844221;1,058437e-02;0,030890456;0,023557348;0,0132380831;0,03854159;1.88% (1.06% - 3.09%);2.36% (1.32% - 3.85%)
Magallanes;2020-05-17;   961;  16;0,018633540;1,046562e-02;0,030547200;0,023022274;0,0129321989;0,03766157;1.86% (1.05% - 3.05%);2.3% (1.29% - 3.77%)
Magallanes;2020-05-18;   971;  16;0,018404908;1,033676e-02;0,030174643;0,022529590;0,0126591916;0,03687573;1.84% (1.03% - 3.02%);2.25% (1.27% - 3.69%)
Magallanes;2020-05-19;   972;  17;0,019607843;1,124809e-02;0,031647030;0,023545280;0,0135075167;0,03792963;1.96% (1.12% - 3.16%);2.35% (1.35% - 3.79%)
Magallanes;2020-05-20;   977;  18;0,020706456;1,210742e-02;0,032946573;0,024538246;0,0143536815;0,03898672;2.07% (1.21% - 3.29%);2.45% (1.44% - 3.9%)
Magallanes;2020-05-21;   987;  18;0,020457280;1,196118e-02;0,032552560;0,024097683;0,0141082919;0,03832797;2.05% (1.2% - 3.26%);2.41% (1.41% - 3.83%)
Magallanes;2020-05-22;   992;  18;0,020334928;1,188938e-02;0,032359067;0,023693954;0,0138711518;0,03769111;2.03% (1.19% - 3.24%);2.37% (1.39% - 3.77%)
Magallanes;2020-05-23;   997;  18;0,020214031;1,181843e-02;0,032167860;0,023322997;0,0136418520;0,03707507;2.02% (1.18% - 3.22%);2.33% (1.36% - 3.71%)
Magallanes;2020-05-24;  1010;  18;0,019906323;1,163788e-02;0,031681137;0,022981128;0,0134382210;0,03652779;1.99% (1.16% - 3.17%);2.3% (1.34% - 3.65%)
Magallanes;2020-05-25;  1016;  18;0,019767442;1,155639e-02;0,031461429;0,022664463;0,0132583066;0,03604410;1.98% (1.16% - 3.15%);2.27% (1.33% - 3.6%)
Magallanes;2020-05-26;  1031;  18;0,019428571;1,135758e-02;0,030925262;0,022367672;0,0130831461;0,03557305;1.94% (1.14% - 3.09%);2.24% (1.31% - 3.56%)
Magallanes;2020-05-27;  1037;  18;0,019296254;1,127996e-02;0,030715878;0,022085951;0,0129125537;0,03511416;1.93% (1.13% - 3.07%);2.21% (1.29% - 3.51%)
Magallanes;2020-05-28;  1040;  18;0,019230769;1,124155e-02;0,030612245;0,021814794;0,0127627800;0,03471116;1.92% (1.12% - 3.06%);2.18% (1.28% - 3.47%)
Magallanes;2020-05-29;  1047;  19;0,020202020;1,201587e-02;0,031740552;0,022820941;0,0135755665;0,03581652;2.02% (1.2% - 3.17%);2.28% (1.36% - 3.58%)
Magallanes;2020-05-30;  1054;  19;0,020044543;1,192187e-02;0,031494582;0,022555552;0,0134218431;0,03541524;2% (1.19% - 3.15%);2.26% (1.34% - 3.54%)
Magallanes;2020-05-31;  1056;  19;0,020000000;1,189528e-02;0,031425003;0,022302773;0,0132715621;0,03502285;2% (1.19% - 3.14%);2.23% (1.33% - 3.5%)
Magallanes;2020-06-01;  1056;  19;0,020000000;1,189528e-02;0,031425003;0,022062890;0,0131246092;0,03463906;2% (1.19% - 3.14%);2.21% (1.31% - 3.46%)
Magallanes;2020-06-02;  1060;  19;0,019911504;1,184246e-02;0,031286764;0,021837425;0,0129966899;0,03430491;1.99% (1.18% - 3.13%);2.18% (1.3% - 3.43%)
Magallanes;2020-06-03;  1063;  19;0,019845645;1,180315e-02;0,031183880;0,021628243;0,0128712401;0,03397714;1.98% (1.18% - 3.12%);2.16% (1.29% - 3.4%)
Magallanes;2020-06-04;  1069;  19;0,019715225;1,172532e-02;0,030980129;0,021435534;0,0127481889;0,03365558;1.97% (1.17% - 3.1%);2.14% (1.27% - 3.37%)
Magallanes;2020-06-05;  1072;  19;0,019650655;1,168678e-02;0,030879249;0,021257899;0,0126424332;0,03337916;1.97% (1.17% - 3.09%);2.13% (1.26% - 3.34%)
Magallanes;2020-06-06;  1081;  19;0,019459459;1,157268e-02;0,030580511;0,021092975;0,0125531722;0,03314583;1.95% (1.16% - 3.06%);2.11% (1.26% - 3.31%)
Magallanes;2020-06-07;  1082;  14;0,019438445;1,156014e-02;0,030547675;0,020938230;0,0124506144;0,03287769;1.94% (1.16% - 3.05%);2.09% (1.25% - 3.29%)
Magallanes;2020-06-08;  1088;  15;0,020386266;1,231740e-02;0,031653250;0,021946119;0,0132597393;0,03405064;2.04% (1.23% - 3.17%);2.19% (1.33% - 3.41%)
Magallanes;2020-06-09;  1088;  15;0,020386266;1,231740e-02;0,031653250;0,021797632;0,0131681549;0,03381780;2.04% (1.23% - 3.17%);2.18% (1.32% - 3.38%)
Magallanes;2020-06-10;  1089;  15;0,020364416;1,230415e-02;0,031619519;0,021655692;0,0130927955;0,03362617;2.04% (1.23% - 3.16%);2.17% (1.31% - 3.36%)
Magallanes;2020-06-11;  1102;  15;0,020084567;1,213447e-02;0,031187471;0,021521245;0,0130034951;0,03339908;2.01% (1.21% - 3.12%);2.15% (1.3% - 3.34%)
Magallanes;2020-06-12;  1107;  15;0,019978970;1,207045e-02;0,031024426;0,021394072;0,0129300033;0,03321216;2% (1.21% - 3.1%);2.14% (1.29% - 3.32%)
Magallanes;2020-06-13;  1123;  15;0,019648397;1,187005e-02;0,030513949;0,021270856;0,0128573376;0,03302732;1.96% (1.19% - 3.05%);2.13% (1.29% - 3.3%)
Magallanes;2020-06-14;  1153;  15;0,019057172;1,151169e-02;0,029600727;0,021147565;0,0127854841;0,03284453;1.91% (1.15% - 2.96%);2.11% (1.28% - 3.28%)
Magallanes;2020-06-15;  1185;  15;0,018464529;1,115254e-02;0,028685006;0,021017070;0,0127003129;0,03262783;1.85% (1.12% - 2.87%);2.1% (1.27% - 3.26%)
Magallanes;2020-06-16;  1210;  15;0,018026565;1,088718e-02;0,028008090;0,020868144;0,0126162690;0,03241397;1.8% (1.09% - 2.8%);2.09% (1.26% - 3.24%)
Magallanes;2020-06-17;  1284;  15;0,016843972;1,017085e-02;0,026179430;0,020690455;0,0125059256;0,03213315;1.68% (1.02% - 2.62%);2.07% (1.25% - 3.21%)
Magallanes;2020-06-18;  1293;  15;0,016710642;1,009011e-02;0,025973183;0,020474171;0,0123706814;0,03178890;1.67% (1.01% - 2.6%);2.05% (1.24% - 3.18%)
Magallanes;2020-06-19;  1302;  15;0,016579407;1,001064e-02;0,025770161;0,020209388;0,0122122001;0,03138540;1.66% (1% - 2.58%);2.02% (1.22% - 3.14%)
Magallanes;2020-06-20;  1315;  15;0,016393443;9,898032e-03;0,025482448;0,019903090;0,0120197188;0,03089521;1.64% (0.99% - 2.55%);1.99% (1.2% - 3.09%)
Magallanes;2020-06-21;  1335;  15;0,016115352;9,729655e-03;0,025052144;0,019573263;0,0118209827;0,03038894;1.61% (0.973% - 2.51%);1.96% (1.18% - 3.04%)
Maule;2020-04-19;   302;   8;0,036082474;1,462793e-02;0,072927807;0,325059469;0,1386465216;0,54872443;3.61% (1.46% - 7.29%);32.5% (13.9% - 54.9%)
Maule;2020-04-20;   304;  10;0,045918367;2,120883e-02;0,085375168;0,309139487;0,1528459396;0,50832335;4.59% (2.12% - 8.54%);30.9% (15.3% - 50.8%)
Maule;2020-04-21;   316;  10;0,043269231;1,997351e-02;0,080546832;0,228908209;0,1113369411;0,39326154;4.33% (2% - 8.05%);22.9% (11.1% - 39.3%)
Maule;2020-04-22;   328;  10;0,040909091;1,887418e-02;0,076235229;0,174633125;0,0823256854;0,30328011;4.09% (1.89% - 7.62%);17.5% (8.23% - 30.3%)
Maule;2020-04-23;   333;  10;0,040000000;1,845105e-02;0,074571950;0,138411271;0,0653196240;0,24663829;4% (1.85% - 7.46%);13.8% (6.53% - 24.7%)
Maule;2020-04-24;   349;  10;0,037344398;1,721598e-02;0,069705234;0,113699821;0,0534368723;0,20527785;3.73% (1.72% - 6.97%);11.4% (5.34% - 20.5%)
Maule;2020-04-25;   350;  10;0,037190083;1,714426e-02;0,069422065;0,096289645;0,0452136167;0,17577257;3.72% (1.71% - 6.94%);9.63% (4.52% - 17.6%)
Maule;2020-04-26;   354;  11;0,040650407;1,966281e-02;0,073485121;0,092873337;0,0452997906;0,16369397;4.07% (1.97% - 7.35%);9.29% (4.53% - 16.4%)
Maule;2020-04-27;   363;  12;0,043137255;2,172768e-02;0,075872210;0,090536405;0,0462591166;0,15684035;4.31% (2.17% - 7.59%);9.05% (4.63% - 15.7%)
Maule;2020-04-28;   384;  12;0,039855072;2,006065e-02;0,070191470;0,081640935;0,0413775049;0,14111548;3.99% (2.01% - 7.02%);8.16% (4.14% - 14.1%)
Maule;2020-04-29;   392;  13;0,042253521;2,202064e-02;0,072644643;0,081412422;0,0428925303;0,13825393;4.23% (2.2% - 7.26%);8.14% (4.29% - 13.8%)
Maule;2020-04-30;   393;  13;0,042105263;2,194270e-02;0,072393817;0,075151253;0,0393527267;0,12734469;4.21% (2.19% - 7.24%);7.52% (3.94% - 12.7%)
Maule;2020-05-01;   394;  13;0,041958042;2,186532e-02;0,072144716;0,069905205;0,0365671818;0,11869789;4.2% (2.19% - 7.21%);6.99% (3.66% - 11.9%)
Maule;2020-05-02;   396;  13;0,041666667;2,171218e-02;0,071651620;0,065491247;0,0343391372;0,11174212;4.17% (2.17% - 7.17%);6.55% (3.43% - 11.2%)
Maule;2020-05-03;   397;  13;0,041522491;2,163641e-02;0,071407591;0,061789965;0,0323670510;0,10555600;4.15% (2.16% - 7.14%);6.18% (3.24% - 10.6%)
Maule;2020-05-04;   399;  13;0,041237113;2,148645e-02;0,070924484;0,058693335;0,0307610798;0,10049785;4.12% (2.15% - 7.09%);5.87% (3.08% - 10%)
Maule;2020-05-05;   408;  13;0,040000000;2,083658e-02;0,068828988;0,056100989;0,0293069634;0,09590207;4% (2.08% - 6.88%);5.61% (2.93% - 9.59%)
Maule;2020-05-06;   408;  13;0,040000000;2,083658e-02;0,068828988;0,053913362;0,0281110175;0,09211090;4% (2.08% - 6.88%);5.39% (2.81% - 9.21%)
Maule;2020-05-07;   414;  13;0,039215686;2,042474e-02;0,067499439;0,052036400;0,0271270369;0,08898397;3.92% (2.04% - 6.75%);5.2% (2.71% - 8.9%)
Maule;2020-05-08;   425;  13;0,037854890;1,971050e-02;0,065190749;0,050404383;0,0263208879;0,08641697;3.79% (1.97% - 6.52%);5.04% (2.63% - 8.64%)
Maule;2020-05-09;   432;  14;0,040123457;2,153416e-02;0,067635090;0,053038324;0,0285519156;0,08902723;4.01% (2.15% - 6.76%);5.3% (2.86% - 8.9%)
Maule;2020-05-10;   441;  14;0,039039039;2,094761e-02;0,065832812;0,051610505;0,0277505619;0,08660041;3.9% (2.09% - 6.58%);5.16% (2.78% - 8.66%)
Maule;2020-05-11;   454;  14;0,037572254;2,015465e-02;0,063392778;0,050275828;0,0269929671;0,08430234;3.76% (2.02% - 6.34%);5.03% (2.7% - 8.43%)
